NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
1,0,4,82,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,25,50,0,0,0,0,0.071146,0.272727,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,1,0
2,0,1,79,0,0,0,0,1,0,4,3,0,6,1,0,0,0,0,0,15,10,46,0,0,0,0.086207,0.222222,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,1,0
1,0,5,81,5,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,56,0,0,0,0,0.238579,0.991379,1,1,1,1,0,0.010152,0,0,0,0,0,1,0,0,1,-1,-1,0,-1,1,0
1,0,2,78,1,0,0,0,0,3,1,0,0,8,1,0,0,0,0,0,10,11,49,0,1,0,0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
4,0,6,87,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,16,64,0,0,0,0,0.2,0.555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,1,1,0,1,0
3,0,3,132,3,0,0,0,5,0,1,0,0,20,1,1,0,0,1,0,14,90,20,0,0,0,0.129032,0.45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
3,1,2,111,11,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,24,80,0,0,0,0,0.548718,0.590164,0,1,1,0,1,0.010256,0,0,0,0,1,0,0,0,1,-1,-1,-1,0,0,0
3,1,4,68,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,21,40,0,0,0,0,0.25,0.677419,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,1,0
2,0,2,65,0,0,0,0,0,0,3,2,0,4,1,1,0,0,1,0,11,22,24,0,0,0,0.037736,0.0625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
3,1,1,199,13,0,0,0,0,0,4,4,0,26,1,0,0,0,0,0,13,9,169,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,1,0
3,1,2,129,0,0,0,0,0,1,1,0,0,12,1,0,0,0,0,0,17,33,71,0,0,0,0,0.105263,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,1,1,1,0
3,1,2,135,0,0,0,0,0,2,1,0,0,17,1,1,0,0,0,0,21,33,73,0,0,0,0,0.111111,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,1,1,1,0
1,0,4,70,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,46,0,0,0,0,0.025,0.984615,1,0,0,1,0,0.014286,0,0,0,0,1,1,0,0,1,0,-1,0,-1,1,0
2,1,6,90,0,0,0,0,0,2,0,0,0,6,1,1,0,0,1,0,22,61,0,0,0,1,0.826087,0.25,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,-1,1,0,0,-1,0
2,1,4,82,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,20,55,0,0,0,0,0,0.166667,0,1,0,0,0,0.021898,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
2,1,4,69,4,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,21,41,0,0,0,0,0.008621,0.28,0,1,1,0,1,0.025862,0,0,0,0,0,1,0,0,1,0,1,-1,-1,1,0
2,1,3,65,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,37,0,0,0,0,0.146667,0.26087,0,1,0,0,0,0.013333,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
2,0,1,78,7,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,12,59,0,0,0,0,0.021818,0.163265,0,1,1,0,0,0.014545,0,1,0,0,0,1,0,0,1,-1,1,1,0,1,0
2,0,3,128,0,0,0,0,1,0,3,2,0,5,1,0,0,0,0,0,14,43,63,0,0,0,0.085106,0.076923,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,1,1,1,0
1,0,5,105,8,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,19,79,0,0,0,0,0.142857,0.454545,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
1,0,4,72,7,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,16,49,0,0,0,0,0,0.135135,0,1,0,0,0,0.032258,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,1,3,98,10,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,79,0,0,0,0,0.162791,0.217391,0,1,0,0,0,0.023256,0,0,0,0,1,0,0,0,1,-1,0,1,1,1,0
1,0,5,169,18,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,16,146,0,0,0,0,0.190372,0.963964,1,1,1,0,0,0.015317,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
1,0,2,80,9,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,19,54,0,0,0,0,0.2,0.457831,1,1,1,0,0,0.136842,0,0,0,0,1,1,0,0,1,-1,0,1,0,0,0
2,0,5,90,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,22,61,0,0,0,0,0.25,0.27381,0,1,0,0,0,0.015625,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
2,1,4,66,0,0,0,0,0,0,0,0,0,18,1,1,0,0,1,0,23,36,0,0,0,0,0.220339,0.956522,1,1,0,0,0,0.016949,0,0,0,0,1,1,0,0,1,0,-1,1,-1,1,0
3,1,2,85,0,0,0,0,4,0,3,2,0,8,1,0,0,0,0,0,19,26,32,0,0,0,0,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
3,1,3,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,42,0,0,0,0,0.27451,0.037037,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
2,1,0,65,0,0,0,0,0,2,1,0,0,4,1,0,0,0,0,0,24,1,32,0,0,0,0.1875,0.428571,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
2,1,3,113,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,78,0,0,0,0,0.132353,0.967742,0,1,0,0,0,0.044118,0,0,0,0,1,0,0,0,1,-1,-1,1,0,1,0
3,1,1,67,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,20,23,16,0,0,0,0.020134,0.4,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
2,0,1,73,0,0,0,0,0,0,3,2,0,6,1,1,0,0,1,0,20,12,33,0,0,0,0.055556,0.121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-1,1,0
2,1,3,144,15,0,0,0,0,0,1,0,0,4,1,1,0,0,1,0,25,96,15,0,0,0,0.087649,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
1,0,2,116,17,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,24,85,0,0,0,0,0.181818,0.222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
2,1,1,70,0,0,0,0,0,0,4,3,0,2,1,0,0,0,0,0,11,7,44,0,0,0,0.015873,0.157895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
1,0,5,71,5,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,46,0,0,0,0,0.587302,0.342105,0,1,1,0,0,0.111111,0,0,0,0,0,1,0,1,1,0,-1,1,0,-1,0
3,1,3,112,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,84,0,0,0,0,0.16129,0.956522,1,1,0,1,0,0.032258,0,0,0,0,0,1,0,0,1,-1,-1,0,-1,1,0
1,0,1,98,1,1,0,0,1,2,3,2,0,4,1,1,0,0,0,0,18,20,52,0,0,0,0.035088,0.947368,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
3,1,2,72,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,41,0,0,0,0,0,0.142857,0,1,1,0,0,0.02069,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
1,0,2,76,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,51,0,0,0,0,0.163842,0.730769,0,1,0,1,0,0.016949,0,0,0,0,0,1,0,0,1,-1,0,0,0,1,0
1,0,0,84,1,0,0,0,0,3,2,1,0,7,1,0,0,0,0,0,11,1,64,0,0,0,0.086207,0.466667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,0,1,0,1,0
3,1,6,74,0,0,0,0,1,0,0,0,0,24,1,1,0,0,0,0,18,49,0,0,0,0,0.406103,0.980392,1,0,0,0,0,0.002347,0,0,0,0,0,1,0,0,1,0,-1,1,-1,0,0
2,1,3,79,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,46,0,0,0,0,0.203125,0.609756,0,0,0,0,0,0.015625,0,0,0,1,1,1,0,0,1,-1,-1,1,0,1,0
2,0,1,80,5,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,6,67,0,0,0,0,0.002809,0.225806,0,1,1,0,0,0.011236,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
2,0,6,67,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,13,47,0,0,0,0,0.567797,0.648649,0,1,0,0,0,0.050847,0,0,0,0,0,1,0,0,1,0,-1,1,0,0,0
1,0,6,101,8,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,19,75,0,0,0,0,0.125,0.571429,0,1,0,0,0,0.03125,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
2,0,1,102,8,0,0,0,1,0,2,1,0,4,1,0,0,0,0,0,15,10,69,0,0,0,0.179487,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
2,1,4,131,0,0,0,0,12,0,0,0,0,17,1,1,0,0,1,0,21,103,0,0,0,0,0,0.115385,0,1,1,0,0,0.142857,0,0,0,0,1,0,0,0,1,-1,1,1,0,1,0
2,1,4,106,13,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,10,89,0,0,0,0,0.081081,0.709677,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
2,1,3,125,2,0,0,0,16,0,0,0,0,0,1,0,0,0,1,0,17,101,0,0,0,0,0.115702,0.3,0,0,0,0,0,0.016529,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,0
3,1,1,61,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,18,15,20,0,0,0,0.15942,0.111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,0,2,68,8,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,14,47,0,0,0,0,0.309091,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,1,3,71,3,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,12,52,0,0,0,0,0.113208,0.647059,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1,1,0,1,0
1,0,2,63,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,21,35,0,0,0,0,0.169811,0.204082,0,1,1,0,0,0.018868,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1,0,1,73,3,0,0,0,0,0,3,2,0,16,1,1,0,0,1,0,17,24,24,0,0,0,0.235714,0.423077,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
7,1,6,135,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,24,104,0,0,0,0,0.096774,0.125,0,1,0,0,0,0.032258,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
3,1,2,64,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,38,0,0,0,0,0.196721,0.058824,0,1,0,0,0,0.131148,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
2,1,8,86,1,1,0,0,0,0,0,0,0,9,1,1,0,0,1,0,24,55,0,0,0,0,0.066667,0.045455,0,0,0,0,0,0.066667,0,0,0,0,1,1,0,0,1,-1,1,1,1,1,0
3,2,6,81,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,23,51,0,0,0,0,0.008475,0.012346,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,1,1,1,0
3,2,6,64,0,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,18,39,0,0,0,0,0.014315,0.044643,0,1,0,0,0,0.010225,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
2,1,3,73,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,33,33,0,0,0,0,0.555556,0.625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0,3,97,9,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,21,69,0,0,0,0,0.212121,0.473684,0,1,0,0,0,0.030303,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
1,0,5,102,8,0,0,0,1,0,2,1,0,14,1,1,0,0,1,0,15,53,26,0,0,0,0.171875,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
3,1,6,105,3,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,22,76,0,0,0,0,0,0,0,0,0,0,0,0.001041,0,0,0,0,0,1,0,0,1,-1,1,1,1,1,0
2,1,7,71,2,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,15,49,0,0,0,0,0.038095,0.896552,1,0,0,0,0,0.009524,0,0,0,0,0,1,0,0,1,0,-1,1,-1,1,0
1,0,3,100,12,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,14,79,0,0,0,0,0.151724,0.5,0,0,0,0,0,0.027586,0,0,0,1,0,1,0,0,1,-1,-1,1,0,1,0
2,0,2,66,0,0,0,0,5,0,0,0,0,6,1,1,0,0,1,0,18,41,0,0,0,0,0.5,0.76,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,-1,0,0
1,0,5,113,4,0,0,0,2,0,3,2,0,15,1,1,0,0,1,0,20,41,44,0,0,0,0.088957,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
2,1,2,60,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,24,29,0,0,0,0,0.068323,0.140351,0,1,1,0,1,0.006211,0,0,0,0,0,1,0,0,1,0,1,-1,0,1,0
3,1,2,197,1,0,0,0,2,0,7,6,0,4,1,0,0,0,0,0,18,13,158,0,0,0,0.217391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
2,1,2,69,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,13,14,34,0,0,0,0.13253,0.025641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
3,2,3,81,6,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,31,43,0,0,0,0,0.298701,0.444444,0,1,0,0,0,0.025974,0,0,0,0,1,1,0,0,0,-1,1,1,0,0,0
2,1,4,81,1,1,0,0,0,1,2,1,0,10,1,1,0,0,0,0,16,25,32,0,0,0,0.050847,0.208333,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,-1,0,-1,0,1,0
4,0,1,165,0,0,0,0,5,0,8,7,0,7,1,0,0,0,0,0,15,10,132,0,0,0,0.037975,0.032258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
2,1,2,74,0,0,0,0,1,0,2,1,0,9,1,0,0,0,1,0,22,19,25,0,0,0,0.050505,0.196078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
3,1,2,67,0,0,0,0,0,0,2,1,0,8,1,1,0,0,0,0,13,22,24,0,0,0,0.085185,0.288462,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2,0,1,68,3,0,0,0,1,0,0,0,0,6,1,1,0,0,0,0,11,50,0,0,0,0,0.094595,0.4,0,0,0,1,0,0.027027,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
2,1,4,75,4,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,19,49,0,0,0,0,0,0.34375,0,1,0,0,0,0.059829,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,0,3,136,16,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,19,110,0,0,0,0,0.022222,0.208955,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
3,1,3,89,1,0,0,0,7,0,0,0,0,20,1,1,0,0,0,0,20,62,0,0,0,0,0.081081,0.166667,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
1,0,0,78,0,0,0,0,0,0,6,5,0,18,1,0,0,0,0,0,14,1,55,0,0,0,0.245033,0.897959,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
1,0,1,102,1,0,0,0,4,0,3,2,0,2,1,0,0,0,0,0,16,13,65,0,0,0,0.096257,0.377778,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,-1,-1,0,0,1,0
3,2,1,132,0,0,0,0,3,1,4,3,0,15,1,0,0,0,0,0,17,16,91,0,0,0,0,0.272727,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,1,0,1,0
4,2,3,81,1,1,0,0,1,0,0,0,0,3,1,1,0,0,0,0,23,51,0,0,0,0,0.057143,0.111111,0,0,0,0,0,0.114286,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,0
2,1,3,67,0,0,0,0,0,0,2,1,0,4,1,1,0,0,1,0,12,25,22,0,0,0,0.024631,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
2,0,4,77,3,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,10,60,0,0,0,0,0.090909,0.545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
2,0,2,75,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,16,52,0,0,0,0,0.097561,0.702703,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-1,0,1,0
4,1,5,62,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,19,36,0,0,0,0,0.086957,0.176471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,0,1,67,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,39,0,0,0,0,0.063636,0.347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
3,1,5,93,4,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,19,67,0,0,0,0,0.017544,0.04,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,1,1,1,0
2,1,3,76,4,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,28,41,0,0,0,0,0.363636,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,-1,-1,-1,-1,0,0
2,0,3,72,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,42,0,0,0,0,0.053004,0.340426,0,1,0,0,0,0.007067,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2,1,2,97,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,68,0,0,0,0,0.12963,0.944444,1,0,0,0,0,0.046296,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,0
2,1,3,100,7,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,31,62,0,0,0,0,0.117647,0.986667,1,1,0,1,0,0.019608,0,0,0,0,0,1,0,0,1,-1,-1,0,0,1,0
1,0,5,107,7,0,0,0,2,0,0,0,0,7,1,1,0,0,1,0,22,78,0,0,0,0,0.358442,0.623529,0,1,0,1,0,0.002597,0,0,0,0,1,1,0,0,1,-1,-1,0,0,0,0
2,1,5,83,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,51,0,0,0,0,0.016667,0.813953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
2,0,3,99,10,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,26,66,0,0,0,0,0.016575,0.962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
2,1,0,71,0,0,0,0,3,0,3,1,0,7,1,0,0,0,0,0,17,1,45,0,0,0,0.06051,0.13253,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0
2,0,5,96,10,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,18,71,0,0,0,0,0.277778,0.395833,0,1,0,0,0,0.027778,0,0,0,0,1,0,0,0,1,-1,0,1,0,1,0
1,0,3,65,5,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,8,50,0,0,0,0,0.016129,0.4,0,0,0,1,0,0.048387,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
5,2,4,83,1,1,0,0,0,0,0,0,0,6,1,1,0,1,0,0,27,49,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0
5,1,3,61,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,21,33,0,0,0,0,0.130435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
4,1,3,71,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,22,42,0,0,0,0,0.048913,0.133333,0,1,0,1,0,0.048913,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3,1,2,112,8,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,23,82,0,0,0,0,0.333333,0.451613,0,1,1,0,1,0.014815,0,0,0,0,1,0,0,0,1,-1,1,-1,0,0,0
1,0,4,63,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,46,0,0,0,0,0.064815,0.148649,0,1,1,0,1,0.018519,0,0,0,0,0,0,0,1,1,0,1,-1,1,1,0
1,0,3,84,11,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,9,68,0,0,0,0,0.095238,0.255319,0,1,0,1,0,0.05291,0,0,0,0,0,0,0,0,1,-1,1,0,0,1,0
2,0,4,122,9,0,0,0,1,0,1,0,0,9,1,1,0,0,1,0,14,92,8,0,0,0,0.088737,0.525862,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,-1,0,-1,0,1,0
1,0,5,84,3,0,0,0,1,0,2,1,0,18,1,1,0,0,1,0,16,34,26,0,0,0,0.409091,0.96,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1,-1,0,-1,0,0
4,1,2,90,0,0,0,0,0,0,2,1,0,10,1,0,0,0,0,0,37,23,22,0,0,0,0.254902,0.352113,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,-1,1,0,0,1,0
2,1,5,73,2,0,0,0,2,0,0,0,0,3,1,1,0,0,1,0,21,45,0,0,0,0,0.080645,0.307692,0,1,0,0,0,0.010753,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,0,6,65,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,19,39,0,0,0,0,0.283784,0.188679,0,1,0,0,0,0.013514,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
2,1,4,87,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,24,35,20,0,0,0,0.082474,0.116279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,1,0
1,0,4,70,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,44,0,0,0,0,0.118421,0.216216,0,1,0,0,0,0.144737,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,0,3,74,7,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,13,54,0,0,0,0,0.3625,0.830189,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,0
3,1,2,65,0,0,0,0,0,0,2,1,0,13,1,0,0,0,0,0,14,20,23,0,0,0,0,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
2,1,3,98,8,1,0,0,0,0,0,0,0,6,1,1,0,0,1,0,28,63,0,0,0,0,0.12844,0.106383,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
1,0,2,85,1,0,0,0,0,3,1,0,0,9,1,0,0,0,0,0,16,11,50,0,1,0,0.147887,0.210526,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,1,0
1,0,5,99,0,0,0,0,2,0,0,0,0,7,1,1,0,0,1,0,33,59,0,0,0,0,0.03125,0.75,0,1,0,0,0,0.003125,0,0,0,0,1,0,0,0,1,-1,-1,1,0,1,0
1,0,2,83,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,57,0,0,0,0,0.090909,0.309091,0,1,0,0,0,0.024793,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
2,1,10,164,2,0,0,0,12,0,0,0,0,9,1,1,0,0,1,0,14,143,0,0,0,0,0,0.159091,0,1,1,0,1,0.058824,0,0,0,0,0,0,0,0,1,-1,1,-1,0,1,0
2,0,2,70,0,0,0,0,0,0,3,2,0,9,1,1,0,0,0,0,14,21,27,0,0,0,0.024038,0.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,0,2,62,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,42,0,0,0,0,0.088235,0.153846,0,1,0,0,0,0.176471,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
3,1,2,81,0,0,0,0,0,0,3,2,0,6,1,0,0,0,0,0,18,16,39,0,0,0,0.008772,0.059322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
1,0,5,104,11,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,18,79,0,0,0,0,0.235294,1,1,1,1,1,0,0.014706,0,0,0,0,0,1,0,0,1,-1,-1,0,0,1,0
2,0,2,64,0,0,0,0,1,0,2,1,0,6,1,0,0,0,0,0,12,23,21,0,0,0,0.058824,0.181818,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
2,0,2,66,0,0,0,0,0,0,1,0,0,10,1,0,0,0,1,0,12,22,24,0,0,0,0.071429,0.439024,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
2,0,2,87,0,0,0,0,0,0,4,3,0,8,1,1,0,0,0,0,20,16,43,0,0,0,0.039474,0.069767,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
2,1,3,66,0,0,0,0,0,0,1,0,0,8,1,0,0,0,1,0,23,22,13,0,0,1,0.140625,0.74359,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,-1,1,0
